verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question
suggest,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: Nancy asks: Did Eric suggest that Mary is not pregnant? Question: Does Nancy believe that Mary is pregnant?,Nancy asks: Did Eric suggest that Mary is not pregnant?,Does Nancy believe that Mary is not pregnant?,Does Nancy believe that Mary is pregnant?
think,not_p,low_prior,Mary,Mary is a middle school student.,Fact: Mary is a middle school student. Sentence: George asks: Does Rebecca think that Mary is not pregnant? Question: Does George believe that Mary is pregnant?,George asks: Does Rebecca think that Mary is not pregnant?,Does George believe that Mary is not pregnant?,Does George believe that Mary is pregnant?
acknowledge,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Nancy asks: Did Rebecca acknowledge that Josie didn't go on vacation to France? Question: Does Nancy believe that Josie went on vacation to France?,Nancy asks: Did Rebecca acknowledge that Josie didn't go on vacation to France?,Does Nancy believe that Josie didn't go on vacation to France?,Does Nancy believe that Josie went on vacation to France?
admit,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Sandra asks: Did Nicholas admit that Josie didn't go on vacation to France? Question: Does Sandra believe that Josie went on vacation to France?,Sandra asks: Did Nicholas admit that Josie didn't go on vacation to France?,Does Sandra believe that Josie didn't go on vacation to France?,Does Sandra believe that Josie went on vacation to France?
announce,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Christopher asks: Did Ronald announce that Josie didn't go on vacation to France? Question: Does Christopher believe that Josie went on vacation to France?,Christopher asks: Did Ronald announce that Josie didn't go on vacation to France?,Does Christopher believe that Josie didn't go on vacation to France?,Does Christopher believe that Josie went on vacation to France?
annoyed,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Paul asks: Is Laura annoyed that Josie didn't go on vacation to France? Question: Does Paul believe that Josie went on vacation to France?,Paul asks: Is Laura annoyed that Josie didn't go on vacation to France?,Does Paul believe that Josie didn't go on vacation to France?,Does Paul believe that Josie went on vacation to France?
right,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Kevin asks: Is Amanda right that Josie didn't go on vacation to France? Question: Does Kevin believe that Josie went on vacation to France?,Kevin asks: Is Amanda right that Josie didn't go on vacation to France?,Does Kevin believe that Josie didn't go on vacation to France?,Does Kevin believe that Josie went on vacation to France?
confess,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Jennifer asks: Did Sharon confess that Josie didn't go on vacation to France? Question: Does Jennifer believe that Josie went on vacation to France?,Jennifer asks: Did Sharon confess that Josie didn't go on vacation to France?,Does Jennifer believe that Josie didn't go on vacation to France?,Does Jennifer believe that Josie went on vacation to France?
confirm,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Cynthia asks: Did Jeffrey confirm that Josie didn't go on vacation to France? Question: Does Cynthia believe that Josie went on vacation to France?,Cynthia asks: Did Jeffrey confirm that Josie didn't go on vacation to France?,Does Cynthia believe that Josie didn't go on vacation to France?,Does Cynthia believe that Josie went on vacation to France?
demonstrate,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Larry asks: Did Emily demonstrate that Josie didn't go on vacation to France? Question: Does Larry believe that Josie went on vacation to France?,Larry asks: Did Emily demonstrate that Josie didn't go on vacation to France?,Does Larry believe that Josie didn't go on vacation to France?,Does Larry believe that Josie went on vacation to France?
discover,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: George asks: Did Jacob discover that Josie didn't go on vacation to France? Question: Does George believe that Josie went on vacation to France?,George asks: Did Jacob discover that Josie didn't go on vacation to France?,Does George believe that Josie didn't go on vacation to France?,Does George believe that Josie went on vacation to France?
establish,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Cynthia asks: Did Amanda establish that Josie didn't go on vacation to France? Question: Does Cynthia believe that Josie went on vacation to France?,Cynthia asks: Did Amanda establish that Josie didn't go on vacation to France?,Does Cynthia believe that Josie didn't go on vacation to France?,Does Cynthia believe that Josie went on vacation to France?
hear,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Tyler asks: Did Emily hear that Josie didn't go on vacation to France? Question: Does Tyler believe that Josie went on vacation to France?,Tyler asks: Did Emily hear that Josie didn't go on vacation to France?,Does Tyler believe that Josie didn't go on vacation to France?,Does Tyler believe that Josie went on vacation to France?
inform,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Paul asks: Did Sharon inform Jane that Josie didn't go on vacation to France? Question: Does Paul believe that Josie went on vacation to France?,Paul asks: Did Sharon inform Jane that Josie didn't go on vacation to France?,Does Paul believe that Josie didn't go on vacation to France?,Does Paul believe that Josie went on vacation to France?
know,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Scott asks: Does Carol know that Josie didn't go on vacation to France? Question: Does Scott believe that Josie went on vacation to France?,Scott asks: Does Carol know that Josie didn't go on vacation to France?,Does Scott believe that Josie didn't go on vacation to France?,Does Scott believe that Josie went on vacation to France?
pretend,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Edward asks: Did Michelle pretend that Josie didn't go on vacation to France? Question: Does Edward believe that Josie went on vacation to France?,Edward asks: Did Michelle pretend that Josie didn't go on vacation to France?,Does Edward believe that Josie didn't go on vacation to France?,Does Edward believe that Josie went on vacation to France?
prove,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Jennifer asks: Did Jeffrey prove that Josie didn't go on vacation to France? Question: Does Jennifer believe that Josie went on vacation to France?,Jennifer asks: Did Jeffrey prove that Josie didn't go on vacation to France?,Does Jennifer believe that Josie didn't go on vacation to France?,Does Jennifer believe that Josie went on vacation to France?
reveal,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Scott asks: Did Rebecca reveal that Josie didn't go on vacation to France? Question: Does Scott believe that Josie went on vacation to France?,Scott asks: Did Rebecca reveal that Josie didn't go on vacation to France?,Does Scott believe that Josie didn't go on vacation to France?,Does Scott believe that Josie went on vacation to France?
say,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Daniel asks: Did Ryan say that Josie didn't go on vacation to France? Question: Does Daniel believe that Josie went on vacation to France?,Daniel asks: Did Ryan say that Josie didn't go on vacation to France?,Does Daniel believe that Josie didn't go on vacation to France?,Does Daniel believe that Josie went on vacation to France?
see,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Daniel asks: Did Deborah see that Josie didn't go on vacation to France? Question: Does Daniel believe that Josie went on vacation to France?,Daniel asks: Did Deborah see that Josie didn't go on vacation to France?,Does Daniel believe that Josie didn't go on vacation to France?,Does Daniel believe that Josie went on vacation to France?
suggest,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Brian asks: Did Eric suggest that Josie didn't go on vacation to France? Question: Does Brian believe that Josie went on vacation to France?,Brian asks: Did Eric suggest that Josie didn't go on vacation to France?,Does Brian believe that Josie didn't go on vacation to France?,Does Brian believe that Josie went on vacation to France?
think,not_p,low_prior,Josie,Josie doesn't have a passport,Fact: Josie doesn't have a passport Sentence: Steven asks: Does Stephanie think that Josie didn't go on vacation to France? Question: Does Steven believe that Josie went on vacation to France?,Steven asks: Does Stephanie think that Josie didn't go on vacation to France?,Does Steven believe that Josie didn't go on vacation to France?,Does Steven believe that Josie went on vacation to France?
acknowledge,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Daniel asks: Did Timothy acknowledge that Emma didn't study on Saturday morning? Question: Does Daniel believe that Emma studied on Saturday morning?,Daniel asks: Did Timothy acknowledge that Emma didn't study on Saturday morning?,Does Daniel believe that Emma didn't study on Saturday morning?,Does Daniel believe that Emma studied on Saturday morning?
admit,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Ashley asks: Did Laura admit that Emma didn't study on Saturday morning? Question: Does Ashley believe that Emma studied on Saturday morning?,Ashley asks: Did Laura admit that Emma didn't study on Saturday morning?,Does Ashley believe that Emma didn't study on Saturday morning?,Does Ashley believe that Emma studied on Saturday morning?
announce,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Brian asks: Did Gary announce that Emma didn't study on Saturday morning? Question: Does Brian believe that Emma studied on Saturday morning?,Brian asks: Did Gary announce that Emma didn't study on Saturday morning?,Does Brian believe that Emma didn't study on Saturday morning?,Does Brian believe that Emma studied on Saturday morning?
annoyed,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Donna asks: Is Ryan annoyed that Emma didn't study on Saturday morning? Question: Does Donna believe that Emma studied on Saturday morning?,Donna asks: Is Ryan annoyed that Emma didn't study on Saturday morning?,Does Donna believe that Emma didn't study on Saturday morning?,Does Donna believe that Emma studied on Saturday morning?
right,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Lisa asks: Is Ryan right that Emma didn't study on Saturday morning? Question: Does Lisa believe that Emma studied on Saturday morning?,Lisa asks: Is Ryan right that Emma didn't study on Saturday morning?,Does Lisa believe that Emma didn't study on Saturday morning?,Does Lisa believe that Emma studied on Saturday morning?
confess,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Kevin asks: Did Timothy confess that Emma didn't study on Saturday morning? Question: Does Kevin believe that Emma studied on Saturday morning?,Kevin asks: Did Timothy confess that Emma didn't study on Saturday morning?,Does Kevin believe that Emma didn't study on Saturday morning?,Does Kevin believe that Emma studied on Saturday morning?
confirm,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Kenneth asks: Did Jonathan confirm that Emma didn't study on Saturday morning? Question: Does Kenneth believe that Emma studied on Saturday morning?,Kenneth asks: Did Jonathan confirm that Emma didn't study on Saturday morning?,Does Kenneth believe that Emma didn't study on Saturday morning?,Does Kenneth believe that Emma studied on Saturday morning?
demonstrate,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Sandra asks: Did Eric demonstrate that Emma didn't study on Saturday morning? Question: Does Sandra believe that Emma studied on Saturday morning?,Sandra asks: Did Eric demonstrate that Emma didn't study on Saturday morning?,Does Sandra believe that Emma didn't study on Saturday morning?,Does Sandra believe that Emma studied on Saturday morning?
discover,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Jennifer asks: Did Jonathan discover that Emma didn't study on Saturday morning? Question: Does Jennifer believe that Emma studied on Saturday morning?,Jennifer asks: Did Jonathan discover that Emma didn't study on Saturday morning?,Does Jennifer believe that Emma didn't study on Saturday morning?,Does Jennifer believe that Emma studied on Saturday morning?
establish,not_p,low_prior,Emma,Emma is in first grade.,Fact: Emma is in first grade. Sentence: Nancy asks: Did Laura establish that Emma didn't study on Saturday morning? Question: Does Nancy believe that Emma studied on Saturday morning?,Nancy asks: Did Laura establish that Emma didn't study on Saturday morning?,Does Nancy believe that Emma didn't study on Saturday morning?,Does Nancy believe that Emma studied on Saturday morning?
