verb,embedded_type,prior_type,item,prior,prompt,target,question,alt_question
reveal,not_p,low_prior,Julian,Julian is German.,Fact: Julian is German. Sentence: George asks: Did Laura reveal that Julian doesn't dance salsa? Question: Is George certain that Julian doesn't dance salsa?,George asks: Did Laura reveal that Julian doesn't dance salsa?,Is George certain that Julian doesn't dance salsa?,Is George certain that Julian dances salsa?
say,not_p,low_prior,Julian,Julian is German.,Fact: Julian is German. Sentence: Ashley asks: Did Sharon say that Julian doesn't dance salsa? Question: Is Ashley certain that Julian doesn't dance salsa?,Ashley asks: Did Sharon say that Julian doesn't dance salsa?,Is Ashley certain that Julian doesn't dance salsa?,Is Ashley certain that Julian dances salsa?
see,not_p,low_prior,Julian,Julian is German.,Fact: Julian is German. Sentence: Kenneth asks: Did Melissa see that Julian doesn't dance salsa? Question: Is Kenneth certain that Julian doesn't dance salsa?,Kenneth asks: Did Melissa see that Julian doesn't dance salsa?,Is Kenneth certain that Julian doesn't dance salsa?,Is Kenneth certain that Julian dances salsa?
suggest,not_p,low_prior,Julian,Julian is German.,Fact: Julian is German. Sentence: Kevin asks: Did Emily suggest that Julian doesn't dance salsa? Question: Is Kevin certain that Julian doesn't dance salsa?,Kevin asks: Did Emily suggest that Julian doesn't dance salsa?,Is Kevin certain that Julian doesn't dance salsa?,Is Kevin certain that Julian dances salsa?
think,not_p,low_prior,Julian,Julian is German.,Fact: Julian is German. Sentence: Nancy asks: Does Ronald think that Julian doesn't dance salsa? Question: Is Nancy certain that Julian doesn't dance salsa?,Nancy asks: Does Ronald think that Julian doesn't dance salsa?,Is Nancy certain that Julian doesn't dance salsa?,Is Nancy certain that Julian dances salsa?
polar,not_p,low_prior,Julian,Julian is German.,Fact: Julian is German. Sentence: Dorothy asks: Does Julian dance salsa? Question: Is Dorothy certain that Julian doesn't dance salsa?,Dorothy asks: Does Julian dance salsa?,Is Dorothy certain that Julian doesn't dance salsa?,
acknowledge,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Edward asks: Did Melissa acknowledge that Isabella didnt eat a steak on Sunday? Question: Is Edward certain that Isabella didnt eat a steak on Sunday?,Edward asks: Did Melissa acknowledge that Isabella didnt eat a steak on Sunday?,Is Edward certain that Isabella didnt eat a steak on Sunday?,Is Edward certain that Isabella ate a steak on Sunday?
admit,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Tyler asks: Did Sharon admit that Isabella didnt eat a steak on Sunday? Question: Is Tyler certain that Isabella didnt eat a steak on Sunday?,Tyler asks: Did Sharon admit that Isabella didnt eat a steak on Sunday?,Is Tyler certain that Isabella didnt eat a steak on Sunday?,Is Tyler certain that Isabella ate a steak on Sunday?
announce,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Kevin asks: Did Laura announce that Isabella didnt eat a steak on Sunday? Question: Is Kevin certain that Isabella didnt eat a steak on Sunday?,Kevin asks: Did Laura announce that Isabella didnt eat a steak on Sunday?,Is Kevin certain that Isabella didnt eat a steak on Sunday?,Is Kevin certain that Isabella ate a steak on Sunday?
annoyed,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Cynthia asks: Is Stephanie annoyed that Isabella didnt eat a steak on Sunday? Question: Is Cynthia certain that Isabella didnt eat a steak on Sunday?,Cynthia asks: Is Stephanie annoyed that Isabella didnt eat a steak on Sunday?,Is Cynthia certain that Isabella didnt eat a steak on Sunday?,Is Cynthia certain that Isabella ate a steak on Sunday?
right,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Brian asks: Is Jason right that Isabella didnt eat a steak on Sunday? Question: Is Brian certain that Isabella didnt eat a steak on Sunday?,Brian asks: Is Jason right that Isabella didnt eat a steak on Sunday?,Is Brian certain that Isabella didnt eat a steak on Sunday?,Is Brian certain that Isabella ate a steak on Sunday?
confess,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Nancy asks: Did Jonathan confess that Isabella didnt eat a steak on Sunday? Question: Is Nancy certain that Isabella didnt eat a steak on Sunday?,Nancy asks: Did Jonathan confess that Isabella didnt eat a steak on Sunday?,Is Nancy certain that Isabella didnt eat a steak on Sunday?,Is Nancy certain that Isabella ate a steak on Sunday?
confirm,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Sandra asks: Did Eric confirm that Isabella didnt eat a steak on Sunday? Question: Is Sandra certain that Isabella didnt eat a steak on Sunday?,Sandra asks: Did Eric confirm that Isabella didnt eat a steak on Sunday?,Is Sandra certain that Isabella didnt eat a steak on Sunday?,Is Sandra certain that Isabella ate a steak on Sunday?
demonstrate,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Daniel asks: Did Deborah demonstrate that Isabella didnt eat a steak on Sunday? Question: Is Daniel certain that Isabella didnt eat a steak on Sunday?,Daniel asks: Did Deborah demonstrate that Isabella didnt eat a steak on Sunday?,Is Daniel certain that Isabella didnt eat a steak on Sunday?,Is Daniel certain that Isabella ate a steak on Sunday?
discover,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Tyler asks: Did Sharon discover that Isabella didnt eat a steak on Sunday? Question: Is Tyler certain that Isabella didnt eat a steak on Sunday?,Tyler asks: Did Sharon discover that Isabella didnt eat a steak on Sunday?,Is Tyler certain that Isabella didnt eat a steak on Sunday?,Is Tyler certain that Isabella ate a steak on Sunday?
establish,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Steven asks: Did Jeffrey establish that Isabella didnt eat a steak on Sunday? Question: Is Steven certain that Isabella didnt eat a steak on Sunday?,Steven asks: Did Jeffrey establish that Isabella didnt eat a steak on Sunday?,Is Steven certain that Isabella didnt eat a steak on Sunday?,Is Steven certain that Isabella ate a steak on Sunday?
hear,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Cynthia asks: Did Laura hear that Isabella didnt eat a steak on Sunday? Question: Is Cynthia certain that Isabella didnt eat a steak on Sunday?,Cynthia asks: Did Laura hear that Isabella didnt eat a steak on Sunday?,Is Cynthia certain that Isabella didnt eat a steak on Sunday?,Is Cynthia certain that Isabella ate a steak on Sunday?
inform,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Daniel asks: Did Laura inform Jane that Isabella didnt eat a steak on Sunday? Question: Is Daniel certain that Isabella didnt eat a steak on Sunday?,Daniel asks: Did Laura inform Jane that Isabella didnt eat a steak on Sunday?,Is Daniel certain that Isabella didnt eat a steak on Sunday?,Is Daniel certain that Isabella ate a steak on Sunday?
know,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Larry asks: Does Nicholas know that Isabella didnt eat a steak on Sunday? Question: Is Larry certain that Isabella didnt eat a steak on Sunday?,Larry asks: Does Nicholas know that Isabella didnt eat a steak on Sunday?,Is Larry certain that Isabella didnt eat a steak on Sunday?,Is Larry certain that Isabella ate a steak on Sunday?
pretend,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Tyler asks: Did Carol pretend that Isabella didnt eat a steak on Sunday? Question: Is Tyler certain that Isabella didnt eat a steak on Sunday?,Tyler asks: Did Carol pretend that Isabella didnt eat a steak on Sunday?,Is Tyler certain that Isabella didnt eat a steak on Sunday?,Is Tyler certain that Isabella ate a steak on Sunday?
prove,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Daniel asks: Did Eric prove that Isabella didnt eat a steak on Sunday? Question: Is Daniel certain that Isabella didnt eat a steak on Sunday?,Daniel asks: Did Eric prove that Isabella didnt eat a steak on Sunday?,Is Daniel certain that Isabella didnt eat a steak on Sunday?,Is Daniel certain that Isabella ate a steak on Sunday?
reveal,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Edward asks: Did Jacob reveal that Isabella didnt eat a steak on Sunday? Question: Is Edward certain that Isabella didnt eat a steak on Sunday?,Edward asks: Did Jacob reveal that Isabella didnt eat a steak on Sunday?,Is Edward certain that Isabella didnt eat a steak on Sunday?,Is Edward certain that Isabella ate a steak on Sunday?
say,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Larry asks: Did Melissa say that Isabella didnt eat a steak on Sunday? Question: Is Larry certain that Isabella didnt eat a steak on Sunday?,Larry asks: Did Melissa say that Isabella didnt eat a steak on Sunday?,Is Larry certain that Isabella didnt eat a steak on Sunday?,Is Larry certain that Isabella ate a steak on Sunday?
see,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Scott asks: Did Jonathan see that Isabella didnt eat a steak on Sunday? Question: Is Scott certain that Isabella didnt eat a steak on Sunday?,Scott asks: Did Jonathan see that Isabella didnt eat a steak on Sunday?,Is Scott certain that Isabella didnt eat a steak on Sunday?,Is Scott certain that Isabella ate a steak on Sunday?
suggest,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Christopher asks: Did Ryan suggest that Isabella didnt eat a steak on Sunday? Question: Is Christopher certain that Isabella didnt eat a steak on Sunday?,Christopher asks: Did Ryan suggest that Isabella didnt eat a steak on Sunday?,Is Christopher certain that Isabella didnt eat a steak on Sunday?,Is Christopher certain that Isabella ate a steak on Sunday?
think,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Betty asks: Does Gary think that Isabella didnt eat a steak on Sunday? Question: Is Betty certain that Isabella didnt eat a steak on Sunday?,Betty asks: Does Gary think that Isabella didnt eat a steak on Sunday?,Is Betty certain that Isabella didnt eat a steak on Sunday?,Is Betty certain that Isabella ate a steak on Sunday?
polar,not_p,low_prior,Isabella,Isabella is a vegetarian.,Fact: Isabella is a vegetarian. Sentence: Scott asks: Did Isabella eat a steak on Sunday? Question: Is Scott certain that Isabella didnt eat a steak on Sunday?,Scott asks: Did Isabella eat a steak on Sunday?,Is Scott certain that Isabella didnt eat a steak on Sunday?,
acknowledge,not_p,low_prior,Emily,Emily never has any money.,Fact: Emily never has any money. Sentence: Christopher asks: Did Rebecca acknowledge that Emily didn't buy a car yesterday? Question: Is Christopher certain that Emily didn't buy a car yesterday?,Christopher asks: Did Rebecca acknowledge that Emily didn't buy a car yesterday?,Is Christopher certain that Emily didn't buy a car yesterday?,Is Christopher certain that Emily bought a car yesterday?
admit,not_p,low_prior,Emily,Emily never has any money.,Fact: Emily never has any money. Sentence: Cynthia asks: Did Jonathan admit that Emily didn't buy a car yesterday? Question: Is Cynthia certain that Emily didn't buy a car yesterday?,Cynthia asks: Did Jonathan admit that Emily didn't buy a car yesterday?,Is Cynthia certain that Emily didn't buy a car yesterday?,Is Cynthia certain that Emily bought a car yesterday?
announce,not_p,low_prior,Emily,Emily never has any money.,Fact: Emily never has any money. Sentence: Kimberly asks: Did Jeffrey announce that Emily didn't buy a car yesterday? Question: Is Kimberly certain that Emily didn't buy a car yesterday?,Kimberly asks: Did Jeffrey announce that Emily didn't buy a car yesterday?,Is Kimberly certain that Emily didn't buy a car yesterday?,Is Kimberly certain that Emily bought a car yesterday?
