"workerid","predicate","polarity","utterance","item","speaker_response","ah_response","prior_rating"
558,"know","pos","know-dances-?","Jon_H",0.99,0.17,0.7559375
558,"say","pos","say-dances-?","Mary_H",0.27,0.98,0.815167785234899
558,"say","pos","say-dances-?","Jackson_L",0.01,1,0.186013986013986
558,"inform","neg","inform-doesnt_dance-?","Isabella_H",0.99,0.99,0.517707006369427
558,"Polar","Polar","BARE-dances-?","Grace_L",0.5,NA,0.24777027027027
558,"know","neg","know-doesnt_dance-?","Zoe_H",1,0.21,0.745971223021583
558,"think","pos","think-dances-?","Julian_H",0.67,0.49,0.599493670886076
558,"inform","pos","inform-dances-?","Josie_L",1,0.99,0.117286821705426
558,"inform","neg","inform-doesnt_dance-?","Danny_L",1,0.99,0.27993006993007
558,"think","neg","think-doesnt_dance-?","Tony_L",0,1,0.2196
558,"think","neg","think-doesnt_dance-?","Owen_H",0.24,0.68,0.74648275862069
558,"Polar","Polar","BARE-dances-?","Emily_H",0.65,NA,0.561555555555556
558,"say","neg","say-doesnt_dance-?","Frank_H",0.78,0,0.67972027972028
558,"say","neg","say-doesnt_dance-?","Jayden_L",1,1,0.1756
558,"inform","pos","inform-dances-?","Charley_H",1,1,0.804632352941177
558,"know","neg","know-doesnt_dance-?","Olivia_L",1,0.19,0.210592105263158
363,"Polar","Polar","BARE-dances-?","Tony_H",0.64,NA,0.747279411764706
363,"say","pos","say-dances-?","Owen_L",0.63,0.31,0.279503546099291
363,"think","neg","think-doesnt_dance-?","Isabella_H",0.53,0.42,0.517707006369427
363,"know","neg","know-doesnt_dance-?","Grace_L",0.87,0.46,0.24777027027027
363,"know","pos","know-dances-?","Jayden_H",0.93,0.43,0.687794117647059
363,"know","pos","know-dances-?","Julian_L",0.94,0.62,0.401796875
363,"think","pos","think-dances-?","Charley_L",0.48,0.63,0.277066666666667
363,"think","pos","think-dances-?","Jackson_H",0.59,0.63,0.774965034965035
363,"say","pos","say-dances-?","Josie_H",0.58,0.68,0.73343949044586
363,"inform","pos","inform-dances-?","Emily_H",0.65,0.64,0.561555555555556
363,"know","neg","know-doesnt_dance-?","Jon_H",0.83,0.49,0.7559375
363,"say","neg","say-doesnt_dance-?","Josh_H",0.68,0.73,0.544575163398693
363,"inform","neg","inform-doesnt_dance-?","Frank_L",0.93,0.93,0.16965034965035
363,"say","neg","say-doesnt_dance-?","Emma_L",0.76,0.82,0.323098591549296
363,"inform","pos","inform-dances-?","Zoe_L",0.62,0.72,0.192108843537415
363,"think","neg","think-doesnt_dance-?","Mary_L",0.12,0.88,0.225401459854015
363,"inform","neg","inform-doesnt_dance-?","Danny_H",0.72,0.73,0.697062937062937
363,"Polar","Polar","BARE-dances-?","Olivia_L",0.29,NA,0.210592105263158
465,"know","neg","know-doesnt_dance-?","Frank_H",0.61,0.51,0.67972027972028
465,"inform","pos","inform-dances-?","Jackson_L",0.8,0.15,0.186013986013986
465,"inform","neg","inform-doesnt_dance-?","Charley_H",0.8,0.52,0.804632352941177
465,"say","neg","say-doesnt_dance-?","Emma_H",0.42,0.7,0.680763888888889
465,"say","neg","say-doesnt_dance-?","Emily_L",0.49,0.81,0.151655629139073
465,"think","neg","think-doesnt_dance-?","Danny_H",0.33,0.69,0.697062937062937
465,"think","pos","think-dances-?","Owen_L",0.15,0.86,0.279503546099291
465,"think","pos","think-dances-?","Mary_H",0.21,0.9,0.815167785234899
465,"say","pos","say-dances-?","Zoe_L",0.14,0.5,0.192108843537415
465,"Polar","Polar","BARE-dances-?","Grace_L",0.61,NA,0.24777027027027
465,"think","neg","think-doesnt_dance-?","Julian_L",0.19,0.81,0.401796875
465,"say","pos","say-dances-?","Jon_H",0.5,0.77,0.7559375
465,"know","pos","know-dances-?","Tony_L",0.86,0.39,0.2196
465,"know","neg","know-doesnt_dance-?","Jayden_L",0.83,0.64,0.1756
465,"know","pos","know-dances-?","Olivia_H",0.9,0.52,0.664776119402985
465,"Polar","Polar","BARE-dances-?","Josh_H",0.83,NA,0.544575163398693
465,"inform","pos","inform-dances-?","Josie_H",0.96,0.69,0.73343949044586
465,"inform","neg","inform-doesnt_dance-?","Isabella_L",0.99,0.71,0.125813953488372
504,"inform","pos","inform-dances-?","Emma_H",0.98,0.64,0.680763888888889
504,"know","pos","know-dances-?","Grace_H",0.97,0.5,0.790144927536232
504,"know","neg","know-doesnt_dance-?","Mary_L",0.87,0.5,0.225401459854015
504,"know","neg","know-doesnt_dance-?","Frank_H",0.9,0.31,0.67972027972028
504,"inform","neg","inform-doesnt_dance-?","Josie_H",0.88,0.32,0.73343949044586
504,"Polar","Polar","BARE-dances-?","Isabella_L",0.31,NA,0.125813953488372
504,"think","neg","think-doesnt_dance-?","Zoe_H",0.3,0.5,0.745971223021583
504,"inform","neg","inform-doesnt_dance-?","Charley_L",0.85,0.38,0.277066666666667
504,"think","pos","think-dances-?","Jayden_L",0.07,0.54,0.1756
504,"say","pos","say-dances-?","Owen_H",0.5,0.57,0.74648275862069
504,"Polar","Polar","BARE-dances-?","Jackson_H",0.6,NA,0.774965034965035
504,"think","pos","think-dances-?","Olivia_H",0.23,0.71,0.664776119402985
504,"inform","pos","inform-dances-?","Jon_L",0.37,0.52,0.235696202531646
504,"think","neg","think-doesnt_dance-?","Danny_L",0.24,0.6,0.27993006993007
504,"know","pos","know-dances-?","Emily_L",0.89,0.38,0.151655629139073
504,"say","neg","say-doesnt_dance-?","Tony_L",0.5,0.8,0.2196
504,"say","pos","say-dances-?","Josh_L",0.58,0.7,0.236917293233083
504,"say","neg","say-doesnt_dance-?","Julian_H",0.51,0.63,0.599493670886076
424,"inform","pos","inform-dances-?","Josh_H",1,1,0.544575163398693
424,"think","pos","think-dances-?","Josie_H",0.18,0.6,0.73343949044586
424,"say","neg","say-doesnt_dance-?","Jayden_H",0.51,0.51,0.687794117647059
424,"know","pos","know-dances-?","Olivia_H",1,0.5,0.664776119402985
424,"say","pos","say-dances-?","Zoe_H",0.51,0.51,0.745971223021583
424,"Polar","Polar","BARE-dances-?","Julian_H",0.5,NA,0.599493670886076
424,"Polar","Polar","BARE-dances-?","Grace_L",0.43,NA,0.24777027027027
424,"think","neg","think-doesnt_dance-?","Mary_H",0.25,0.63,0.815167785234899
424,"think","pos","think-dances-?","Frank_L",0,0.53,0.16965034965035
424,"know","neg","know-doesnt_dance-?","Jon_H",1,0.5,0.7559375
424,"think","neg","think-doesnt_dance-?","Isabella_L",1,0.76,0.125813953488372
424,"inform","neg","inform-doesnt_dance-?","Owen_L",0.65,0.82,0.279503546099291
424,"say","pos","say-dances-?","Jackson_L",0.19,0.1,0.186013986013986
424,"say","neg","say-doesnt_dance-?","Charley_L",0.5,0.51,0.277066666666667
424,"inform","neg","inform-doesnt_dance-?","Tony_H",1,0.85,0.747279411764706
424,"know","pos","know-dances-?","Danny_L",0.77,0.54,0.27993006993007
424,"inform","pos","inform-dances-?","Emily_L",0.84,0.81,0.151655629139073
424,"know","neg","know-doesnt_dance-?","Emma_L",0.91,0.49,0.323098591549296
340,"think","neg","think-doesnt_dance-?","Owen_H",0.06,0.9,0.74648275862069
340,"know","neg","know-doesnt_dance-?","Josh_H",0.05,0.82,0.544575163398693
340,"think","pos","think-dances-?","Frank_H",0.13,0.84,0.67972027972028
340,"say","neg","say-doesnt_dance-?","Emma_L",0.18,0.8,0.323098591549296
340,"inform","neg","inform-doesnt_dance-?","Jackson_L",0.15,0.57,0.186013986013986
340,"say","pos","say-dances-?","Mary_H",0.32,0.59,0.815167785234899
340,"Polar","Polar","BARE-dances-?","Julian_H",0.7,NA,0.599493670886076
340,"know","neg","know-doesnt_dance-?","Emily_L",0.29,0.33,0.151655629139073
340,"think","pos","think-dances-?","Isabella_L",0.3,0.67,0.125813953488372
340,"inform","pos","inform-dances-?","Tony_H",0.29,0.45,0.747279411764706
340,"inform","neg","inform-doesnt_dance-?","Jon_H",0.18,0.81,0.7559375
340,"know","pos","know-dances-?","Olivia_H",0.16,0.19,0.664776119402985
340,"think","neg","think-doesnt_dance-?","Jayden_L",0.73,0.68,0.1756
340,"say","pos","say-dances-?","Zoe_L",0.86,0.84,0.192108843537415
340,"inform","pos","inform-dances-?","Charley_L",0.87,0.87,0.277066666666667
340,"know","pos","know-dances-?","Grace_L",0.85,0.9,0.24777027027027
340,"say","neg","say-doesnt_dance-?","Danny_H",0.71,0.74,0.697062937062937
340,"Polar","Polar","BARE-dances-?","Josie_L",0.69,NA,0.117286821705426
527,"Polar","Polar","BARE-dances-?","Emma_L",0.36,NA,0.323098591549296
527,"think","neg","think-doesnt_dance-?","Owen_L",0.02,0.68,0.279503546099291
527,"inform","neg","inform-doesnt_dance-?","Jayden_L",0.87,0.66,0.1756
527,"say","pos","say-dances-?","Frank_H",0.52,0.69,0.67972027972028
527,"know","neg","know-doesnt_dance-?","Julian_H",0.89,0.33,0.599493670886076
527,"Polar","Polar","BARE-dances-?","Tony_H",0.7,NA,0.747279411764706
527,"think","pos","think-dances-?","Emily_L",0.21,0.61,0.151655629139073
527,"know","neg","know-doesnt_dance-?","Grace_L",0.93,0.39,0.24777027027027
527,"think","neg","think-doesnt_dance-?","Danny_H",0.14,0.69,0.697062937062937
527,"inform","pos","inform-dances-?","Jackson_L",0.78,0.7,0.186013986013986
527,"know","pos","know-dances-?","Zoe_L",0.99,0.34,0.192108843537415
527,"inform","pos","inform-dances-?","Olivia_H",0.99,0.67,0.664776119402985
527,"say","neg","say-doesnt_dance-?","Josie_L",0.77,0.75,0.117286821705426
527,"say","neg","say-doesnt_dance-?","Jon_H",0.34,0.77,0.7559375
527,"say","pos","say-dances-?","Isabella_L",0.06,0.72,0.125813953488372
527,"inform","neg","inform-doesnt_dance-?","Mary_H",0.82,0.38,0.815167785234899
527,"know","pos","know-dances-?","Josh_H",0.92,0.36,0.544575163398693
527,"think","pos","think-dances-?","Charley_H",0.16,0.71,0.804632352941177
373,"say","pos","say-dances-?","Owen_H",0.4,0.83,0.74648275862069
373,"think","neg","think-doesnt_dance-?","Frank_H",0.24,0.31,0.67972027972028
373,"inform","neg","inform-doesnt_dance-?","Tony_H",0.03,0.02,0.747279411764706
373,"Polar","Polar","BARE-dances-?","Emma_L",0.21,NA,0.323098591549296
373,"inform","pos","inform-dances-?","Zoe_L",0.77,0.51,0.192108843537415
373,"know","neg","know-doesnt_dance-?","Josh_L",0.03,0.09,0.236917293233083
373,"know","neg","know-doesnt_dance-?","Isabella_H",0.89,0.02,0.517707006369427
373,"think","neg","think-doesnt_dance-?","Mary_L",0.11,0.92,0.225401459854015
373,"know","pos","know-dances-?","Julian_L",0.95,0.3,0.401796875
373,"know","pos","know-dances-?","Josie_H",0.89,0.29,0.73343949044586
373,"inform","pos","inform-dances-?","Danny_H",1,0.99,0.697062937062937
373,"think","pos","think-dances-?","Jon_L",0.02,0.29,0.235696202531646
373,"say","neg","say-doesnt_dance-?","Emily_L",1,0.99,0.151655629139073
373,"Polar","Polar","BARE-dances-?","Olivia_H",0.84,NA,0.664776119402985
373,"say","pos","say-dances-?","Jayden_L",0.12,0.88,0.1756
373,"inform","neg","inform-doesnt_dance-?","Grace_L",0.07,0.67,0.24777027027027
373,"think","pos","think-dances-?","Charley_H",0.29,0.73,0.804632352941177
373,"say","neg","say-doesnt_dance-?","Jackson_H",0.51,0.88,0.774965034965035
576,"inform","pos","inform-dances-?","Zoe_H",0.99,0.98,0.745971223021583
576,"know","pos","know-dances-?","Owen_L",1,0.52,0.279503546099291
576,"say","pos","say-dances-?","Josie_L",0.5,0.51,0.117286821705426
576,"know","neg","know-doesnt_dance-?","Jackson_H",0.01,0.5,0.774965034965035
576,"think","pos","think-dances-?","Olivia_L",0.13,0.5,0.210592105263158
576,"know","pos","know-dances-?","Danny_H",0.98,0.51,0.697062937062937
576,"Polar","Polar","BARE-dances-?","Jon_L",0.55,NA,0.235696202531646
576,"think","neg","think-doesnt_dance-?","Jayden_H",0.81,0.58,0.687794117647059
576,"inform","pos","inform-dances-?","Grace_L",0.98,0.55,0.24777027027027
576,"inform","neg","inform-doesnt_dance-?","Emma_L",0.89,0.52,0.323098591549296
576,"say","neg","say-doesnt_dance-?","Emily_H",0.76,0.56,0.561555555555556
576,"say","pos","say-dances-?","Charley_H",0.76,0.6,0.804632352941177
576,"think","pos","think-dances-?","Julian_H",0.36,0.67,0.599493670886076
576,"say","neg","say-doesnt_dance-?","Frank_L",0.59,0.7,0.16965034965035
576,"Polar","Polar","BARE-dances-?","Isabella_H",0.65,NA,0.517707006369427
576,"think","neg","think-doesnt_dance-?","Mary_L",0.21,0.63,0.225401459854015
576,"inform","neg","inform-doesnt_dance-?","Josh_H",0.84,0.66,0.544575163398693
576,"know","neg","know-doesnt_dance-?","Tony_L",1,0.64,0.2196
229,"say","neg","say-doesnt_dance-?","Charley_L",0.39,0.49,0.277066666666667
229,"know","pos","know-dances-?","Isabella_H",0.92,0.5,0.517707006369427
229,"say","pos","say-dances-?","Tony_H",0.52,0.51,0.747279411764706
229,"inform","neg","inform-doesnt_dance-?","Grace_L",0.88,1,0.24777027027027
229,"say","neg","say-doesnt_dance-?","Owen_H",0.55,0.51,0.74648275862069
229,"know","neg","know-doesnt_dance-?","Jon_L",1,0.49,0.235696202531646
229,"think","neg","think-doesnt_dance-?","Emma_H",0.4,0.53,0.680763888888889
229,"inform","pos","inform-dances-?","Josie_L",0.59,0.81,0.117286821705426
229,"say","pos","say-dances-?","Emily_L",0.54,0.49,0.151655629139073
229,"think","neg","think-doesnt_dance-?","Jayden_L",0.51,0.48,0.1756
229,"know","pos","know-dances-?","Olivia_L",1,0.51,0.210592105263158
229,"inform","pos","inform-dances-?","Mary_H",0.94,1,0.815167785234899
229,"think","pos","think-dances-?","Julian_L",0.34,0.56,0.401796875
229,"Polar","Polar","BARE-dances-?","Jackson_L",0.55,NA,0.186013986013986
229,"know","neg","know-doesnt_dance-?","Danny_H",0.9,0.26,0.697062937062937
229,"think","pos","think-dances-?","Josh_H",0.17,0.54,0.544575163398693
229,"Polar","Polar","BARE-dances-?","Frank_H",0.55,NA,0.67972027972028
229,"inform","neg","inform-doesnt_dance-?","Zoe_H",0.85,0.78,0.745971223021583
371,"inform","neg","inform-doesnt_dance-?","Danny_L",0.96,0.93,0.27993006993007
371,"inform","neg","inform-doesnt_dance-?","Jackson_H",0.94,0.86,0.774965034965035
371,"Polar","Polar","BARE-dances-?","Mary_H",0.78,NA,0.815167785234899
371,"know","neg","know-doesnt_dance-?","Olivia_L",0.95,0.95,0.210592105263158
371,"inform","pos","inform-dances-?","Charley_H",0.95,0.94,0.804632352941177
371,"say","pos","say-dances-?","Jon_L",0.42,0.78,0.235696202531646
371,"think","pos","think-dances-?","Julian_H",0.27,0.63,0.599493670886076
371,"know","pos","know-dances-?","Owen_H",0.89,0.5,0.74648275862069
371,"know","neg","know-doesnt_dance-?","Jayden_H",0.92,0.35,0.687794117647059
371,"inform","pos","inform-dances-?","Frank_L",0.5,0.5,0.16965034965035
371,"think","neg","think-doesnt_dance-?","Zoe_H",0.17,0.74,0.745971223021583
371,"say","pos","say-dances-?","Isabella_H",0.31,0.89,0.517707006369427
371,"say","neg","say-doesnt_dance-?","Emma_H",0.32,0.81,0.680763888888889
371,"Polar","Polar","BARE-dances-?","Emily_L",0.7,NA,0.151655629139073
371,"think","pos","think-dances-?","Josh_L",0.17,0.79,0.236917293233083
371,"say","neg","say-doesnt_dance-?","Josie_L",0.14,0.8,0.117286821705426
371,"know","pos","know-dances-?","Grace_L",0.74,0.11,0.24777027027027
371,"think","neg","think-doesnt_dance-?","Tony_L",0.1,0.84,0.2196
532,"say","pos","say-dances-?","Josh_L",0.51,0.97,0.236917293233083
532,"know","neg","know-doesnt_dance-?","Tony_L",0.99,0.5,0.2196
532,"know","pos","know-dances-?","Mary_H",0.99,0.46,0.815167785234899
532,"say","neg","say-doesnt_dance-?","Danny_H",0.51,0.99,0.697062937062937
532,"think","neg","think-doesnt_dance-?","Jon_H",0.18,0.33,0.7559375
532,"think","pos","think-dances-?","Julian_H",0.31,0.49,0.599493670886076
532,"inform","neg","inform-doesnt_dance-?","Frank_L",0.98,0.99,0.16965034965035
532,"know","neg","know-doesnt_dance-?","Emma_H",1,0.5,0.680763888888889
532,"inform","pos","inform-dances-?","Charley_L",0.5,0.83,0.277066666666667
532,"say","neg","say-doesnt_dance-?","Emily_L",0.51,0.87,0.151655629139073
532,"say","pos","say-dances-?","Grace_H",0.5,0.81,0.790144927536232
532,"inform","pos","inform-dances-?","Jayden_H",0.99,0.5,0.687794117647059
532,"Polar","Polar","BARE-dances-?","Owen_L",0.2,NA,0.279503546099291
532,"inform","neg","inform-doesnt_dance-?","Jackson_H",0.5,0.8,0.774965034965035
532,"know","pos","know-dances-?","Josie_L",0.01,0,0.117286821705426
532,"Polar","Polar","BARE-dances-?","Zoe_H",0.5,NA,0.745971223021583
532,"think","neg","think-doesnt_dance-?","Olivia_L",0.51,0.7,0.210592105263158
532,"think","pos","think-dances-?","Isabella_L",0.18,0.19,0.125813953488372
316,"inform","pos","inform-dances-?","Josie_H",0.71,0.66,0.73343949044586
316,"say","pos","say-dances-?","Isabella_H",0.38,0.39,0.517707006369427
316,"say","neg","say-doesnt_dance-?","Mary_L",0.22,0.73,0.225401459854015
316,"inform","neg","inform-doesnt_dance-?","Jon_H",0.27,0.7,0.7559375
316,"think","neg","think-doesnt_dance-?","Frank_L",0.2,0.78,0.16965034965035
316,"Polar","Polar","BARE-dances-?","Charley_L",0.47,NA,0.277066666666667
316,"know","neg","know-doesnt_dance-?","Emily_H",0.73,0.88,0.561555555555556
316,"think","pos","think-dances-?","Julian_H",0.5,0.49,0.599493670886076
316,"say","pos","say-dances-?","Owen_L",0.16,0.2,0.279503546099291
316,"say","neg","say-doesnt_dance-?","Jackson_H",0.33,0.5,0.774965034965035
316,"Polar","Polar","BARE-dances-?","Josh_H",0.66,NA,0.544575163398693
316,"know","pos","know-dances-?","Jayden_H",0.78,0.7,0.687794117647059
316,"know","pos","know-dances-?","Grace_L",0.82,0.49,0.24777027027027
316,"know","neg","know-doesnt_dance-?","Danny_L",0.78,0.52,0.27993006993007
316,"think","pos","think-dances-?","Emma_L",0.18,0.5,0.323098591549296
316,"think","neg","think-doesnt_dance-?","Olivia_H",0.75,0.38,0.664776119402985
316,"inform","pos","inform-dances-?","Zoe_L",0.73,0.71,0.192108843537415
316,"inform","neg","inform-doesnt_dance-?","Tony_L",0.36,0.54,0.2196
513,"inform","neg","inform-doesnt_dance-?","Zoe_H",0.87,0.81,0.745971223021583
513,"say","neg","say-doesnt_dance-?","Isabella_L",0.26,0.33,0.125813953488372
513,"Polar","Polar","BARE-dances-?","Frank_H",0.68,NA,0.67972027972028
513,"know","pos","know-dances-?","Josh_H",0.91,0.42,0.544575163398693
513,"say","pos","say-dances-?","Josie_H",0.69,0.66,0.73343949044586
513,"Polar","Polar","BARE-dances-?","Mary_L",0.32,NA,0.225401459854015
513,"inform","pos","inform-dances-?","Danny_H",0.91,0.88,0.697062937062937
513,"say","pos","say-dances-?","Jon_L",0.37,0.51,0.235696202531646
513,"know","neg","know-doesnt_dance-?","Jackson_H",0.88,0.44,0.774965034965035
513,"say","neg","say-doesnt_dance-?","Emily_H",0.78,0.74,0.561555555555556
513,"inform","pos","inform-dances-?","Olivia_L",0.86,0.88,0.210592105263158
513,"think","neg","think-doesnt_dance-?","Jayden_H",0.54,0.77,0.687794117647059
513,"know","pos","know-dances-?","Grace_L",0.84,0.57,0.24777027027027
513,"know","neg","know-doesnt_dance-?","Charley_L",0.88,0.31,0.277066666666667
513,"think","pos","think-dances-?","Julian_H",0.39,0.4,0.599493670886076
513,"inform","neg","inform-doesnt_dance-?","Owen_L",0.91,0.89,0.279503546099291
513,"think","neg","think-doesnt_dance-?","Emma_L",0.24,0.17,0.323098591549296
513,"think","pos","think-dances-?","Tony_L",0.28,0.49,0.2196
326,"say","pos","say-dances-?","Jayden_H",0.24,0,0.687794117647059
326,"know","neg","know-doesnt_dance-?","Zoe_H",0.91,0.11,0.745971223021583
326,"say","neg","say-doesnt_dance-?","Tony_L",0.45,0.31,0.2196
326,"inform","pos","inform-dances-?","Charley_H",0.58,0.44,0.804632352941177
326,"say","neg","say-doesnt_dance-?","Julian_H",0.1,0.07,0.599493670886076
326,"know","neg","know-doesnt_dance-?","Emma_L",0.89,0.11,0.323098591549296
326,"think","neg","think-doesnt_dance-?","Owen_L",0.62,0.04,0.279503546099291
326,"think","pos","think-dances-?","Jackson_H",0.64,0.24,0.774965034965035
326,"think","pos","think-dances-?","Danny_L",0.4,0.12,0.27993006993007
326,"inform","neg","inform-doesnt_dance-?","Emily_L",0.87,0.73,0.151655629139073
326,"Polar","Polar","BARE-dances-?","Jon_H",0.6,NA,0.7559375
326,"know","pos","know-dances-?","Josh_H",0.59,0.21,0.544575163398693
326,"say","pos","say-dances-?","Olivia_L",0.27,0,0.210592105263158
326,"Polar","Polar","BARE-dances-?","Isabella_L",0.16,NA,0.125813953488372
326,"know","pos","know-dances-?","Josie_L",0.23,0,0.117286821705426
326,"inform","neg","inform-doesnt_dance-?","Grace_H",0.63,0.09,0.790144927536232
326,"think","neg","think-doesnt_dance-?","Frank_H",0.23,0.02,0.67972027972028
326,"inform","pos","inform-dances-?","Mary_L",0.74,0,0.225401459854015
